time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.283867619959,0.474908932676,14.9942189176,6.24314823745,6.23876434009,0.0,-0.114216071583,0.382978333014,4.12769015564,-0.0987596092991,-0.102580756039,0.0,445.559027603757,444.93128637521613,444.3003013407377,446.5158369078432
2.1600000000000015,-0.289753231183,0.496999660223,15.2454996606,6.2370045749,6.23224036079,0.0,-0.0813290079907,0.352765953058,4.2478516129,-0.110881844794,-0.125340849173,0.0,460.5914939030855,458.77745453658264,459.26973662876276,458.2983478675792
2.2200000000000015,-0.293608789408,0.517223573876,15.5023080598,6.23011216484,6.22456074148,0.0,-0.0464666011121,0.320723720779,4.31212919692,-0.124362897992,-0.133904390412,0.0,442.1077290331199,441.3863769182245,444.61183359209076,443.49392865829253
2.2800000000000016,-0.295191350747,0.535362550176,15.7634350558,6.22342715037,6.21626515725,0.0,-0.00549567554679,0.283235878483,4.39172404883,-0.0934878382389,-0.148810708489,0.0,447.83274408084526,446.6007003117376,448.2804031231102,450.7710454619846
2.3400000000000016,-0.294072117426,0.551059521414,16.0303930595,6.21752220214,6.20750429999,0.0,0.0436955096061,0.239432703656,4.50633576485,-0.11074416574,-0.140943550989,0.0,459.798835786578,460.402531926731,460.59573889873235,459.2207027547637
2.4000000000000017,-0.289543685488,0.563764416124,16.3077384112,6.21049554704,6.19879082521,0.0,0.108223023531,0.183309506781,4.73744898129,-0.134553119646,-0.155553781059,0.0,495.99299770591415,494.90121131142826,496.2219026326983,494.45976215525553
2.4600000000000017,-0.281109267364,0.57308269782,16.5967856598,6.20244470032,6.18929729116,0.0,0.17391131356,0.126465177888,4.89663266279,-0.133447101108,-0.164181958413,0.0,477.19979606169403,476.5186875316459,476.44813398136205,476.51742662574713
2.520000000000002,-0.268527965926,0.578822063261,16.8952437881,6.19383700196,6.17952523968,0.0,0.2464837726,0.0640339727969,5.05111492235,-0.194433670919,-0.160363604412,0.0,476.63343094652276,476.9018912058265,479.4779781888946,474.8006558681472
2.580000000000002,-0.251524242981,0.580738465127,17.201521095,6.18227851312,6.17011383083,0.0,0.3212393655,-0.00129492339685,5.15742515063,-0.189283689584,-0.150639653979,0.0,462.74589013800863,463.4885326830724,465.22626469653727,465.59502510483986
2.640000000000002,-0.230218338977,0.57883495273,17.5108644442,6.1708332966,6.16066047751,0.0,0.38975871684,-0.0631319489402,5.15381085088,-0.193863304723,-0.177278132063,0.0,431.71724854136096,429.43815808408186,431.56458905606763,431.14112958996657
